transaction_id,itemDescription
3181_2014-04-25,bottled beer
4194_2014-12-25,fruit/vegetable juice
4098_2014-09-12,soda
3808_2014-03-28,other vegetables
4349_2014-01-29,hamburger meat
1557_2014-12-10,chocolate
4213_2014-04-28,seasonal products
4297_2014-08-04,cat food
2662_2014-08-03,pickled vegetables
3835_2014-04-25,seasonal products
4633_2014-02-13,specialty chocolate
1723_2014-09-02,sweet spreads
2893_2014-11-02,white wine
4223_2014-06-15,newspapers
1257_2014-05-19,cream cheese 
2613_2014-05-24,yogurt
4258_2014-06-24,frozen meals
3081_2014-04-14,soda
4850_2014-03-26,pastry
3437_2014-04-25,canned vegetables
1573_2014-04-20,butter
1169_2014-05-02,margarine
4987_2014-07-27,onions
3011_2014-08-16,salty snack
2522_2014-05-26,soda
4801_2014-10-03,dishes
1509_2014-05-28,domestic eggs
1889_2014-11-01,soups
2450_2014-11-29,citrus fruit
1807_2014-08-20,popcorn
4720_2014-08-14,oil
1256_2014-11-07,domestic eggs
4679_2014-01-23,potato products
3556_2015-09-30,shopping bags
3255_2015-05-24,ice cream
3220_2015-10-14,misc. beverages
1381_2015-03-06,salty snack
4050_2015-07-06,flower (seeds)
1872_2015-01-29,yogurt
4127_2015-04-11,domestic eggs
2833_2015-08-14,other vegetables
2357_2015-09-23,cream cheese 
2654_2015-03-03,cat food
4852_2015-04-28,fruit/vegetable juice
2340_2015-07-12,yogurt
1987_2015-10-15,domestic eggs
3570_2015-09-02,bottled water
1320_2015-01-19,canned fruit
2209_2015-07-20,tidbits
2500_2015-03-30,waffles
3315_2015-09-12,coffee
2548_2015-11-16,dental care
2271_2015-06-16,bottled water
4336_2015-10-10,snack products
2763_2015-02-01,canned fish
2632_2015-01-16,fruit/vegetable juice
2568_2015-08-20,frozen vegetables
1729_2015-07-23,waffles
3878_2015-07-28,pastry
1225_2015-03-26,other vegetables
1924_2015-11-17,packaged fruit/vegetables
4335_2015-06-10,napkins
3182_2015-03-12,curd
3042_2015-10-02,bottled beer
4194_2015-02-07,hygiene articles
3891_2015-07-03,hard cheese
1062_2015-04-16,long life bakery product
2469_2015-03-23,whole milk
1336_2015-03-10,napkins
1067_2015-07-20,chocolate
1998_2015-05-15,chewing gum
1076_2015-10-14,coffee
1992_2015-08-02,white bread
1261_2015-05-21,flour
4409_2015-01-15,ice cream
1684_2015-01-03,oil
1379_2015-07-13,butter milk
4243_2015-08-22,specialty cheese
2469_2015-01-12,pasta
2346_2015-09-17,coffee
2374_2015-06-23,whole milk
1721_2015-10-15,margarine
4344_2015-03-01,soda
3475_2015-06-10,misc. beverages
2318_2015-01-16,whipped/sour cream
3120_2015-07-07,pastry
1194_2015-05-13,pastry
2089_2015-04-17,brown bread
2095_2015-04-06,rolls/buns
3718_2015-07-12,processed cheese
4950_2015-04-22,margarine
2481_2015-11-24,rice
2824_2015-12-07,chewing gum
4852_2015-06-29,pasta
3307_2015-10-06,chocolate
4259_2015-06-24,shopping bags
2587_2015-06-02,UHT-milk
4303_2015-04-08,cream cheese 
1325_2015-05-26,mustard
3119_2015-02-20,liquor
1211_2015-05-24,specialty bar
1753_2015-02-26,butter milk
4664_2015-05-26,waffles
3827_2015-11-03,curd
1098_2015-09-27,cat food
4338_2015-08-27,flour
3712_2015-12-20,yogurt
4478_2015-08-02,domestic eggs
1118_2015-12-25,pastry
2537_2015-05-07,candy
1996_2015-05-10,flower (seeds)
4267_2015-09-13,yogurt
4424_2015-10-16,hygiene articles
1948_2015-05-06,frozen vegetables
3495_2015-02-01,oil
2327_2015-03-18,margarine
3356_2015-01-12,butter
3926_2015-03-23,sliced cheese
4105_2015-12-03,condensed milk
1884_2015-08-05,UHT-milk
4799_2015-02-09,pasta
2643_2015-12-01,fruit/vegetable juice
3927_2015-09-03,pastry
2410_2015-11-18,soft cheese
1855_2015-04-28,whipped/sour cream
1245_2015-03-02,shopping bags
3138_2015-04-19,salty snack
1870_2015-09-05,sliced cheese
4660_2015-07-10,pastry
4661_2015-04-18,rolls/buns
2407_2015-03-10,coffee
2440_2015-06-19,waffles
4634_2015-05-15,soda
4112_2015-02-14,canned beer
2428_2015-08-21,rolls/buns
3604_2015-03-14,whole milk
3671_2015-08-03,onions
2880_2015-06-19,margarine
3946_2015-06-19,napkins
3355_2015-12-02,newspapers
1583_2015-11-23,brown bread
3998_2015-03-28,rolls/buns
4509_2015-11-29,sliced cheese
1008_2015-10-03,dessert
4894_2015-12-23,chocolate
4252_2015-04-10,frozen dessert
3428_2015-03-16,frozen meals
4662_2015-10-19,butter milk
3165_2015-11-27,rolls/buns
1920_2015-02-16,flour
4157_2015-01-04,whole milk
2865_2015-05-14,frozen meals
4788_2015-04-28,soda
1903_2015-01-25,ketchup
3671_2015-10-11,shopping bags
3088_2015-12-03,yogurt
1832_2015-04-17,flour
4785_2015-09-13,shopping bags
1322_2015-10-19,hygiene articles
4439_2015-03-18,artif. sweetener
1698_2015-06-26,shopping bags
3558_2015-04-25,brown bread
3026_2015-01-01,bottled water
1127_2015-10-15,UHT-milk
4153_2015-02-05,brown bread
2582_2015-11-14,cat food
1466_2015-12-01,seasonal products
4185_2015-01-16,rolls/buns
1889_2015-02-09,candles
3396_2015-05-14,sparkling wine
3412_2015-01-26,oil
3321_2015-07-13,white wine
3484_2015-11-21,brandy
1937_2015-10-17,whipped/sour cream
4006_2015-12-18,other vegetables
3732_2015-07-18,pastry
1276_2015-04-28,bottled beer
4916_2015-03-01,detergent
2040_2015-04-06,candy
1239_2015-07-25,bottled water
4992_2015-06-20,sparkling wine
3225_2015-06-12,soda
2421_2015-11-21,long life bakery product
3303_2015-01-25,whole milk
3455_2015-09-13,margarine
1484_2015-10-07,soft cheese
4613_2015-05-17,shopping bags
1676_2015-10-11,dishes
1259_2015-11-21,napkins
3930_2015-07-12,soft cheese
3995_2015-06-26,brown bread
3960_2015-09-21,specialty bar
3077_2015-01-05,shopping bags
1161_2015-03-14,spread cheese
1717_2015-11-09,margarine
1888_2015-06-06,butter milk
2138_2015-03-04,shopping bags
1866_2015-02-13,baking powder
4745_2015-09-29,shopping bags
1269_2015-09-12,butter milk
4721_2015-06-15,spices
2885_2015-03-22,sliced cheese
1435_2015-04-24,rolls/buns
1887_2015-02-03,whipped/sour cream
4776_2015-03-26,candy
4313_2015-05-16,bottled beer
3545_2015-08-28,whole milk
2307_2015-03-12,shopping bags
4297_2015-10-27,specialty bar
2378_2015-04-15,soda
2397_2015-06-23,whipped/sour cream
3419_2015-08-20,cream cheese 
4131_2015-03-29,rolls/buns
3870_2015-03-21,frozen fish
1483_2015-06-14,rolls/buns
3449_2015-11-29,brown bread
1959_2015-12-13,pot plants
3289_2015-05-02,whipped/sour cream
1256_2015-08-29,oil
3369_2015-03-23,abrasive cleaner
2191_2015-10-25,yogurt
4645_2015-12-06,yogurt
3818_2015-08-08,cat food
3857_2015-11-04,canned beer
3651_2015-07-31,cream cheese 
2513_2015-12-15,zwieback
2110_2015-07-29,soda
2756_2015-07-31,processed cheese
1960_2015-01-09,pastry
3924_2015-10-29,curd
3020_2015-08-27,specialty fat
4531_2015-08-10,pastry
4901_2015-02-14,pasta
3688_2015-09-24,soap
2210_2015-09-25,sweet spreads
4152_2015-05-29,bottled beer
4507_2015-06-18,softener
1118_2015-05-13,curd
4953_2015-05-07,salty snack
2358_2015-12-15,dishes
4592_2015-12-08,oil
1326_2015-11-09,canned beer
3729_2015-11-29,instant coffee
2627_2015-10-31,frozen vegetables
3393_2015-11-07,newspapers
4302_2015-08-03,salty snack
3635_2015-02-26,frozen dessert
3232_2015-12-18,frozen vegetables
2214_2015-01-19,butter milk
4725_2015-12-02,rolls/buns
4975_2015-11-02,soda
3393_2015-02-23,candy
4744_2015-08-29,candy
3104_2015-05-18,fruit/vegetable juice
4966_2015-01-25,fruit/vegetable juice
4183_2015-01-15,shopping bags
3786_2015-02-10,baking powder
1656_2015-07-07,bottled water
3692_2015-10-18,yogurt
2613_2015-08-23,newspapers
3509_2015-07-08,oil
3048_2015-10-06,white wine
2629_2015-04-26,hard cheese
1444_2015-06-06,whole milk
2578_2015-12-01,yogurt
4184_2015-06-28,white bread
3201_2015-11-27,soap
3311_2015-05-02,rolls/buns
2283_2015-01-18,margarine
4704_2015-08-18,coffee
2336_2015-10-07,rolls/buns
3546_2015-11-22,Instant food products
4607_2015-12-15,pastry
4695_2015-10-13,canned fish
4919_2015-03-30,salty snack
3289_2015-03-15,misc. beverages
3789_2015-09-06,shopping bags
1289_2015-11-08,canned beer
1943_2015-09-30,potato products
3685_2015-08-26,female sanitary products
3447_2015-11-27,soda
2164_2015-10-08,coffee
1051_2015-08-12,dishes
2087_2015-04-09,pastry
1020_2015-10-13,frozen fish
2443_2015-01-12,napkins
4911_2015-01-07,cleaner
2363_2015-05-22,white wine
2344_2015-04-19,oil
3911_2015-02-15,soda
3495_2015-11-18,oil
1625_2015-11-27,napkins
3265_2015-12-09,domestic eggs
3247_2015-11-01,dishes
1777_2015-07-08,brown bread
1862_2015-09-05,seasonal products
2942_2015-02-01,flower (seeds)
2932_2015-01-22,newspapers
4049_2015-08-01,whole milk
2321_2015-06-16,other vegetables
2930_2015-03-23,fruit/vegetable juice
3214_2015-03-27,baking powder
1277_2015-06-07,pot plants
4929_2015-03-26,margarine
1390_2015-03-02,house keeping products
1870_2015-09-09,brown bread
2338_2015-12-08,whole milk
2051_2015-09-11,whipped/sour cream
3504_2015-07-06,soda
3405_2015-04-13,fruit/vegetable juice
4038_2015-11-06,yogurt
2813_2015-10-01,female sanitary products
3055_2015-08-18,soft cheese
1733_2015-03-18,oil
1913_2015-08-18,whipped/sour cream
4812_2015-05-27,margarine
4988_2015-10-04,specialty chocolate
4486_2015-07-21,rolls/buns
4069_2015-05-03,pot plants
4600_2015-07-14,whipped/sour cream
3588_2015-05-05,hard cheese
4175_2015-01-29,napkins
4671_2015-07-15,sugar
2270_2015-06-09,yogurt
2494_2015-05-05,semi-finished bread
3910_2015-12-18,packaged fruit/vegetables
3358_2015-02-21,fruit/vegetable juice
4666_2015-02-24,whole milk
4892_2015-01-09,curd
3531_2015-08-29,dishes
1148_2015-04-15,dog food
1787_2015-10-31,packaged fruit/vegetables
4215_2015-05-31,oil
2158_2015-08-01,fruit/vegetable juice
2510_2015-09-29,bottled water
3180_2015-10-19,bathroom cleaner
1226_2015-11-12,vinegar
1682_2015-06-25,soda
4679_2015-11-10,bottled water
4324_2015-01-05,white wine
3497_2015-06-14,cling film/bags
1008_2015-07-21,domestic eggs
4572_2015-10-29,bottled beer
4030_2015-07-04,cake bar
2422_2015-08-12,bottled water
2694_2015-11-24,frozen fish
3481_2015-08-03,rolls/buns
3821_2015-01-03,newspapers
3752_2015-08-20,flour
3262_2015-12-08,soups
1370_2015-06-28,rolls/buns
1090_2015-08-31,napkins
3862_2015-11-18,butter
4495_2015-04-08,white bread
2492_2015-11-01,newspapers
4688_2015-08-01,white bread
3709_2015-08-08,specialty cheese
4236_2015-11-25,frozen vegetables
3308_2015-08-19,yogurt
1999_2015-08-24,coffee
4828_2015-10-11,shopping bags
3608_2015-10-12,waffles
3983_2015-09-09,long life bakery product
3460_2015-07-24,cream cheese 
1703_2015-02-21,whipped/sour cream
4836_2015-08-17,whole milk
1561_2015-06-05,flour
3812_2015-11-13,domestic eggs
2097_2015-10-01,shopping bags
4986_2015-01-28,other vegetables
4742_2015-11-15,ready soups
2502_2015-04-15,curd
1135_2015-07-10,butter
2403_2015-02-14,margarine
4068_2015-12-11,specialty bar
1353_2015-01-21,specialty bar
1748_2015-03-08,whole milk
1638_2015-03-12,bottled beer
3903_2015-02-06,margarine
1245_2015-06-27,processed cheese
3237_2015-06-28,other vegetables
1780_2015-07-12,newspapers
1438_2015-05-11,whipped/sour cream
3669_2015-02-10,processed cheese
2412_2015-03-13,bottled beer
1818_2015-09-10,rolls/buns
2601_2015-06-27,baking powder
1905_2015-07-31,candy
1407_2015-06-26,pastry
2211_2015-09-22,processed cheese
4141_2015-11-12,brown bread
2685_2015-10-07,butter
2277_2015-01-18,canned beer
1997_2015-12-28,pastry
4114_2015-08-07,house keeping products
1097_2015-09-25,bottled water
2568_2015-09-22,other vegetables
1997_2015-08-20,bottled beer
4987_2015-01-07,domestic eggs
2404_2015-06-02,cocoa drinks
1619_2015-03-04,flower (seeds)
3640_2015-03-13,coffee
3519_2015-07-30,other vegetables
3587_2015-06-08,canned beer
1232_2015-07-01,bottled water
1878_2015-01-10,candy
4006_2015-06-14,kitchen towels
4536_2015-09-13,sliced cheese
1384_2015-03-23,bottled beer
2543_2015-08-13,brown bread
3763_2015-06-27,frozen vegetables
2047_2015-12-20,bottled water
3754_2015-01-22,roll products 
2667_2015-06-16,shopping bags
1829_2015-06-19,male cosmetics
1376_2015-06-30,cream cheese 
2953_2015-01-04,rolls/buns
3120_2015-12-23,whipped/sour cream
1301_2015-01-07,frozen vegetables
1875_2015-05-22,oil
3358_2015-03-29,rolls/buns
3877_2015-05-27,chocolate
1480_2015-08-24,tidbits
2850_2015-03-27,beef
1699_2015-07-07,rolls/buns
3258_2015-05-20,bottled water
3307_2015-06-28,baking powder
2312_2015-03-26,other vegetables
2232_2015-01-15,whisky
3998_2015-12-14,whipped/sour cream
3054_2015-06-28,yogurt
4550_2015-03-26,other vegetables
3374_2015-08-27,brandy
1151_2015-09-17,pastry
3669_2015-01-17,margarine
4222_2015-12-27,whipped/sour cream
1914_2015-06-04,root vegetables
1306_2015-11-20,rolls/buns
4229_2015-08-20,pastry
2145_2015-12-12,chewing gum
1977_2015-01-12,canned beer
4552_2015-06-19,yogurt
4013_2015-03-18,bottled beer
4566_2015-08-30,napkins
3111_2015-12-23,waffles
3699_2015-12-12,butter
2895_2015-08-14,whole milk
3868_2015-08-19,pastry
3215_2015-04-24,specialty cheese
1452_2015-11-25,rice
4618_2015-12-16,butter
4721_2015-05-23,margarine
2712_2015-06-21,whole milk
1458_2015-08-24,specialty bar
3746_2015-11-09,whipped/sour cream
4120_2015-12-11,softener
3215_2015-07-21,sliced cheese
3310_2015-05-14,domestic eggs
4783_2015-06-01,other vegetables
3741_2015-06-14,candles
2466_2015-10-10,bottled water
1749_2015-01-04,soft cheese
2625_2015-02-18,newspapers
3002_2015-01-21,light bulbs
1064_2015-07-25,other vegetables
2127_2015-11-19,ice cream
1649_2015-05-26,yogurt
4375_2015-04-29,canned beer
1699_2015-09-25,sweet spreads
2682_2015-12-01,cream cheese 
3025_2015-10-19,white bread
3019_2015-12-19,rolls/buns
4801_2015-08-04,beverages
3679_2015-09-25,domestic eggs
3380_2015-02-16,misc. beverages
3354_2015-11-29,waffles
1756_2015-09-23,soda
3172_2015-03-01,dish cleaner
3339_2015-12-08,butter milk
3015_2015-10-10,coffee
3144_2015-04-27,rolls/buns
2935_2015-01-09,newspapers
3328_2015-09-12,soda
3915_2015-09-30,brown bread
1968_2015-08-21,rolls/buns
1580_2015-08-07,domestic eggs
3703_2015-01-24,yogurt
1497_2015-04-18,coffee
1102_2015-06-27,detergent
4223_2015-10-07,onions
4190_2015-12-27,newspapers
4695_2015-07-22,newspapers
1421_2015-02-23,newspapers
3293_2015-05-09,misc. beverages
3543_2015-02-25,pastry
1153_2015-10-26,mustard
4097_2015-11-14,vinegar
1073_2015-12-03,dishes
3390_2015-02-21,frozen meals
1768_2015-05-19,long life bakery product
1186_2015-04-26,canned fruit
4138_2015-09-04,detergent
4512_2015-03-07,red/blush wine
3736_2015-03-31,candy
4644_2015-07-02,brown bread
3338_2015-08-17,whole milk
2427_2015-01-08,whipped/sour cream
1302_2015-08-26,rolls/buns
4499_2015-10-29,brandy
1785_2015-02-03,soda
1319_2015-08-18,pastry
2370_2015-05-06,shopping bags
3332_2015-01-31,oil
2810_2015-12-30,whipped/sour cream
4222_2015-05-27,flour
3679_2015-09-21,newspapers
2212_2015-08-27,newspapers
1507_2015-06-22,sugar
2870_2015-01-21,specialty bar
4148_2015-04-09,newspapers
2970_2015-12-30,rolls/buns
2013_2015-08-30,domestic eggs
3935_2015-07-02,rolls/buns
3283_2015-05-01,mayonnaise
3677_2015-04-30,canned fish
3495_2015-06-27,yogurt
1410_2015-10-04,white bread
2440_2015-06-06,bottled water
4088_2015-01-13,curd
2469_2015-09-23,cream cheese 
4229_2015-03-06,rolls/buns
2728_2015-08-02,butter milk
2836_2015-12-29,shopping bags
1311_2015-02-12,mustard
1760_2015-01-23,sugar
3656_2015-03-02,whole milk
3720_2015-05-28,candles
2996_2015-09-26,hygiene articles
2447_2015-12-28,soups
1952_2015-03-23,hygiene articles
4099_2015-01-27,fruit/vegetable juice
1510_2015-05-16,rolls/buns
2879_2015-04-18,rolls/buns
4899_2015-03-12,salt
4326_2015-09-29,rolls/buns
1670_2015-05-17,soda
1117_2015-05-24,whipped/sour cream
1346_2015-04-03,sweet spreads
1178_2015-11-15,jam
1649_2015-06-25,bottled beer
4651_2015-06-21,chewing gum
4429_2015-07-21,pot plants
4645_2015-07-25,fruit/vegetable juice
4019_2015-07-24,domestic eggs
4459_2015-04-26,frozen meals
3006_2015-12-27,frozen fish
1834_2015-09-17,frozen vegetables
3236_2015-07-04,whipped/sour cream
1765_2015-03-11,whipped/sour cream
3855_2015-03-09,chocolate
4392_2015-11-28,shopping bags
3330_2015-07-26,curd
4110_2015-03-30,bottled water
2600_2015-01-28,frozen vegetables
2946_2015-10-07,pasta
2426_2015-09-08,whipped/sour cream
4170_2015-05-03,instant coffee
1109_2015-04-06,margarine
3429_2015-01-04,hard cheese
2055_2015-02-04,pip fruit
2441_2015-05-30,whole milk
3939_2015-02-10,ketchup
1367_2015-08-05,yogurt
2231_2015-10-17,napkins
3235_2015-12-28,margarine
4554_2015-07-16,male cosmetics
3245_2015-01-24,pip fruit
2996_2015-05-19,newspapers
2507_2015-01-05,long life bakery product
3929_2015-04-28,frozen vegetables
3760_2015-11-22,beverages
4928_2015-08-18,cake bar
4217_2015-12-18,bottled beer
1174_2015-02-11,fruit/vegetable juice
4103_2015-06-19,newspapers
4408_2015-03-13,cream cheese 
2588_2015-12-28,coffee
2598_2015-11-11,soda
2702_2015-04-08,whipped/sour cream
2838_2015-11-10,vinegar
1683_2015-05-26,bottled water
4040_2015-04-03,soft cheese
3897_2015-08-23,salty snack
2200_2015-03-11,onions
3700_2015-04-19,soda
3973_2015-06-10,cat food
3967_2015-11-23,sauces
4002_2015-09-03,vinegar
2962_2015-03-01,domestic eggs
4340_2015-12-25,pot plants
2092_2015-11-06,margarine
3143_2015-05-24,whipped/sour cream
2209_2015-10-03,butter
2816_2015-08-22,bottled beer
2659_2015-06-01,brown bread
1144_2015-10-15,white bread
2166_2015-12-10,waffles
3300_2015-10-06,fruit/vegetable juice
3944_2015-01-03,baking powder
4979_2015-04-24,soda
1743_2015-04-18,cream cheese 
1038_2015-04-02,whipped/sour cream
3267_2015-01-18,cat food
3402_2015-01-06,shopping bags
3013_2015-08-21,hygiene articles
4807_2015-01-27,misc. beverages
2172_2015-03-02,specialty chocolate
3309_2015-01-21,shopping bags
4603_2015-01-21,shopping bags
1631_2015-02-05,coffee
2712_2015-09-11,frozen potato products
2757_2015-04-28,specialty chocolate
4761_2015-09-08,soda
2688_2015-11-22,canned fish
4677_2015-10-15,salt
3250_2015-04-12,liquor
1679_2015-06-24,rolls/buns
4820_2015-07-23,syrup
2079_2015-05-16,shopping bags
4286_2015-06-06,rolls/buns
3050_2015-08-10,roll products 
2888_2015-09-05,other vegetables
2376_2015-05-28,margarine
4748_2015-03-23,napkins
2311_2015-06-06,light bulbs
4765_2015-07-05,domestic eggs
2592_2015-03-20,rolls/buns
1403_2015-05-15,other vegetables
4031_2015-01-03,soda
1416_2015-03-04,pastry
4022_2015-04-24,soda
3430_2015-04-16,hygiene articles
1113_2015-03-29,domestic eggs
4037_2015-05-09,canned fish
3917_2015-09-13,soda
4658_2015-07-14,dish cleaner
4940_2015-04-17,coffee
1639_2015-10-10,mustard
4139_2015-11-26,soda
4041_2015-10-16,white wine
4593_2015-04-07,hard cheese
4875_2015-08-22,pickled vegetables
2534_2015-08-09,soda
1909_2015-01-10,salty snack
4367_2015-11-15,fruit/vegetable juice
1866_2015-11-08,candy
4906_2015-09-16,shopping bags
4478_2015-12-04,seasonal products
2765_2015-07-22,domestic eggs
4178_2015-11-13,salty snack
4330_2015-06-22,baking powder
1659_2015-03-25,specialty bar
2406_2015-10-24,dish cleaner
3465_2015-01-15,candles
2218_2015-07-02,frozen dessert
2568_2015-10-09,dish cleaner
2654_2015-09-22,rolls/buns
3913_2015-03-21,pastry
4094_2015-03-30,rolls/buns
2313_2015-02-18,shopping bags
2716_2015-09-10,zwieback
4524_2015-08-26,fruit/vegetable juice
1750_2015-02-08,soda
1527_2015-12-30,bottled water
1379_2015-07-01,chocolate
2380_2015-10-09,pastry
3268_2015-07-13,specialty cheese
3117_2015-03-03,misc. beverages
1972_2015-06-02,fruit/vegetable juice
1154_2015-04-06,frozen vegetables
2400_2015-03-22,white wine
3505_2015-07-21,white bread
4292_2015-03-27,napkins
1274_2014-07-10,specialty cheese
4182_2014-01-05,whole milk
4401_2014-03-18,bottled water
4766_2014-09-20,bottled water
4880_2014-09-11,cat food
1939_2014-03-28,shopping bags
4341_2014-10-26,shopping bags
4480_2014-05-17,jam
3997_2014-11-22,bottled beer
2088_2014-09-21,dishes
3897_2014-12-09,seasonal products
4783_2014-05-10,specialty fat
4813_2014-11-20,pastry
4972_2014-12-13,salt
4215_2014-04-10,newspapers
1001_2014-02-07,rolls/buns
2433_2014-04-08,margarine
1935_2014-08-28,whole milk
2484_2014-08-17,rolls/buns
4504_2014-09-24,hygiene articles
4183_2014-10-12,salt
1190_2014-05-18,soda
1262_2014-07-22,pickled vegetables
3555_2014-10-14,curd
3621_2014-01-04,cling film/bags
2831_2014-05-30,butter
3269_2014-07-09,tidbits
3844_2014-06-24,soda
4129_2014-10-23,soda
1596_2014-10-12,margarine
4372_2014-04-17,pasta
2183_2014-07-13,frozen dessert
3617_2014-10-01,misc. beverages
4692_2014-08-10,hygiene articles
2210_2014-12-30,napkins
3604_2014-09-13,yogurt
3524_2014-08-01,semi-finished bread
3928_2014-08-07,domestic eggs
2578_2014-04-19,mayonnaise
1553_2014-05-09,coffee
3942_2014-01-01,Instant food products
1583_2014-11-27,bottled water
2133_2014-05-24,bottled water
4860_2014-11-14,shopping bags
4548_2014-10-09,brown bread
2610_2014-01-01,domestic eggs
3847_2014-03-14,coffee
1991_2014-10-31,frozen fish
2794_2014-02-18,canned beer
3964_2014-03-11,whipped/sour cream
1111_2014-10-24,sugar
1338_2014-08-11,canned beer
1079_2014-10-07,sweet spreads
4715_2014-11-10,rolls/buns
4156_2014-08-19,whole milk
4264_2014-03-16,yogurt
1161_2014-01-26,bottled beer
4058_2014-02-07,berries
4371_2014-03-29,specialty chocolate
3218_2014-01-06,waffles
3094_2014-07-02,soda
4582_2014-06-22,root vegetables
4851_2014-05-20,chocolate
4199_2014-04-05,curd
2044_2014-03-17,whole milk
3698_2014-09-22,domestic eggs
3815_2014-01-30,rolls/buns
4634_2014-05-10,specialty chocolate
2051_2014-12-03,newspapers
4502_2014-06-04,frozen vegetables
2169_2014-06-25,bottled beer
3237_2014-08-07,sweet spreads
2175_2014-11-02,butter
4177_2014-02-05,yogurt
2014_2014-08-08,soft cheese
2991_2014-04-22,shopping bags
1580_2014-02-24,sliced cheese
4163_2014-11-05,newspapers
4744_2014-12-23,salty snack
3896_2014-04-02,misc. beverages
2560_2014-04-19,specialty bar
2236_2014-01-07,candy
2778_2014-06-29,other vegetables
3960_2014-05-14,margarine
2258_2014-01-21,ice cream
2239_2014-11-23,soda
4728_2014-06-11,instant coffee
3439_2014-03-28,female sanitary products
2127_2014-11-19,specialty cheese
1513_2014-05-29,bottled beer
1134_2014-05-11,yogurt
1286_2014-04-26,pickled vegetables
1123_2014-08-09,yogurt
4327_2014-08-05,frozen vegetables
4814_2014-12-01,other vegetables
3277_2014-08-28,hygiene articles
3363_2014-08-06,salty snack
1896_2014-12-16,light bulbs
2524_2014-10-13,whole milk
4243_2014-07-02,white wine
2849_2014-02-11,newspapers
1894_2014-08-19,cream cheese 
2738_2014-02-11,frozen meals
2626_2014-02-14,other vegetables
1810_2014-06-09,baking powder
1125_2014-05-30,rolls/buns
4392_2014-07-10,whipped/sour cream
3957_2014-07-19,cake bar
4084_2014-09-28,curd
3672_2014-06-19,margarine
2066_2014-02-05,pickled vegetables
1662_2014-01-27,fruit/vegetable juice
3728_2014-06-17,whipped/sour cream
2045_2014-04-02,soft cheese
3743_2014-10-16,brown bread
1735_2014-04-22,candy
1547_2014-07-07,cling film/bags
1661_2014-03-02,whipped/sour cream
2365_2014-11-29,misc. beverages
4932_2014-05-14,brown bread
2903_2014-05-08,sugar
1512_2014-06-03,yogurt
1653_2014-05-29,margarine
1428_2014-08-23,UHT-milk
4598_2014-11-05,pickled vegetables
4681_2014-01-13,bottled water
4671_2014-08-13,soda
2579_2014-12-12,cream cheese 
1961_2014-04-06,frozen vegetables
4302_2014-10-07,sparkling wine
3950_2014-01-22,cat food
1870_2014-02-01,fruit/vegetable juice
3855_2014-05-07,specialty chocolate
4107_2014-06-03,whipped/sour cream
3476_2014-07-05,white bread
4349_2014-08-11,cream cheese 
1378_2014-12-10,UHT-milk
4929_2014-06-27,dessert
3186_2014-04-24,misc. beverages
2777_2014-09-14,chocolate
1232_2014-08-08,pasta
2825_2014-04-21,mustard
3785_2014-02-13,fruit/vegetable juice
1980_2014-07-17,salty snack
2774_2014-06-28,whole milk
2366_2014-10-11,other vegetables
1987_2014-12-26,chocolate
2306_2014-05-07,bottled water
4979_2014-02-28,beverages
4543_2014-06-29,curd
4021_2014-04-23,newspapers
4623_2014-11-19,cat food
4547_2014-09-07,napkins
2729_2014-08-22,whole milk
4471_2014-04-13,pet care
1625_2014-12-24,frozen meals
2787_2014-09-30,margarine
4541_2014-07-06,margarine
3529_2014-02-26,pastry
1685_2014-10-18,whole milk
2355_2014-01-15,chocolate
3883_2014-03-05,UHT-milk
4922_2014-07-12,margarine
1129_2014-12-21,cream cheese 
4018_2014-02-21,newspapers
3189_2014-07-01,dish cleaner
1235_2014-11-01,bottled water
2262_2014-10-06,domestic eggs
4100_2014-04-23,whole milk
1553_2014-09-05,baking powder
3628_2014-08-01,nut snack
2280_2014-12-11,candles
4236_2014-05-13,napkins
1358_2014-12-15,whipped/sour cream
1343_2014-11-27,fruit/vegetable juice
3612_2014-02-16,flour
4596_2014-02-19,soda
1127_2014-02-06,soda
4661_2014-02-15,cream cheese 
3287_2014-04-23,napkins
4746_2014-01-02,margarine
4282_2014-06-20,baking powder
3757_2014-04-07,dessert
3387_2014-09-22,shopping bags
2553_2014-12-26,bottled water
1196_2014-08-15,domestic eggs
2926_2014-06-16,domestic eggs
2294_2014-01-08,sugar
4967_2014-04-22,rolls/buns
2089_2014-05-03,pastry
1284_2014-06-26,margarine
1246_2014-03-03,whipped/sour cream
3957_2014-09-01,salty snack
4493_2014-03-16,whipped/sour cream
2943_2014-09-11,chocolate marshmallow
2686_2014-12-20,ready soups
3968_2014-11-05,bottled beer
1955_2014-06-03,shopping bags
3850_2014-03-27,cling film/bags
2973_2014-10-31,domestic eggs
3264_2014-06-27,white bread
1591_2014-01-15,frozen meals
1255_2014-09-26,soda
4683_2014-09-17,specialty bar
2508_2014-05-28,frozen vegetables
4165_2014-04-03,hard cheese
2168_2014-10-06,fruit/vegetable juice
2929_2014-10-22,cleaner
2142_2014-08-27,waffles
4671_2014-10-22,house keeping products
1051_2014-12-26,shopping bags
1410_2014-06-24,whipped/sour cream
3752_2014-11-25,dish cleaner
1054_2014-01-16,soda
2591_2014-09-01,soda
2454_2014-07-22,soda
2778_2014-05-09,domestic eggs
4292_2014-01-19,whipped/sour cream
